missing_col,col2,col3,outliers_col,outliers_col2,categorical_col,binary_col,ordinal_col,text_col
0,0,0.297355181,-66,0.02636251,dog,0,bad,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
94,47,0.280760507,-51,1.204685862,mouse,0,normal,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
19,90,1.174321564,78,0.948805533,cat,1,very bad,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
51,57,0.936575897,36,0.212424179,elephant,1,bad,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
,38,5.13174483,-78,0.929566062,cat,0,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
26,81,1.183279043,-31,1.764717347,cat,1,very good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
,37,2.692102098,96,3.56246634,elephant,0,bad,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
95,38,0.399419502,-49,0.177883359,dog,1,normal,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
13,77,0.930594709,82,2.387844733,dog,0,bad,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
38,36,0.643239014,-24,0.935714318,dog,0,bad,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
2,99,0.306437177,0,0.719493727,dog,1,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
74,58,0.56760216,-76,0.526082506,elephant,0,very good,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
63,14,0.98756609,19,0.594368054,mouse,1,normal,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
80,63,0.568436144,34,1.887287152,dog,0,very good,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
26,56,0.308058211,30,2.668985333,mouse,1,very bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
39,31,0.448200827,-5,2.479245406,mouse,0,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
17,99,0.784714418,89,0.523800104,mouse,1,normal,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
64,54,2.257072738,-97,0.431353952,elephant,0,good,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
2,31,1.141627923,-58,0.190637792,mouse,0,bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
49,24,0.814612439,-64,0.54887936,elephant,1,good,"
In a hole in the ground there lived a hobbit."
90,58,0.563744549,-48,9.037622147,dog,0,bad,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
37,1,0.93139825,23,0.251434619,dog,0,bad,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
34,96,2.182827986,-19,0.294644624,cat,0,bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
23,67,0.405434029,-26,0.811092433,mouse,0,normal,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
90,48,0.707539235,-8,0.311075093,cat,1,good,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
66,13,1.056072395,90,0.891756303,cat,0,very good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
96,8,0.285314854,-72,1.104000902,dog,0,bad,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
6,54,0.794567549,60,1.503324305,elephant,0,normal,"
In a hole in the ground there lived a hobbit."
86,23,1.149658504,-61,0.910496112,cat,0,normal,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
46,64,0.416099458,-99,0.940111983,dog,0,very good,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
96,21,1.33522745,-91,0.811205938,dog,1,bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
62,49,1.388198003,-37,1.323204053,dog,1,very good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
11,41,0.557957362,19,0.043198793,mouse,0,very bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
,80,0.796986587,-82,1637.832921,elephant,1,good,"
In a hole in the ground there lived a hobbit."
16,22,0.555838476,-9,0.730496206,cat,0,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
44,85,4.239135194,61,0.698694846,dog,1,very good,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
3,29,3.843168825,-33,0.939436592,elephant,1,very bad,"
In a hole in the ground there lived a hobbit."
63,34,1.794370554,17,8.043932336,cat,0,good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
,66,1.259458175,-50,0.909084515,cat,1,very good,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
22,1,0.760750554,33,0.280752767,dog,1,good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
43,80,1.226039836,28,0.802563777,dog,0,normal,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
